anonymized_registration;statusCode;statusYear;admissionCode;admissionYear;affirmativePolicy;birthDate;secondarySchool;secondarySchoolGraduationYear;gender;curriculumCode;mandatoryCredits;optionalCredits;complementaryCredits;gpa;completedTerms;suspendedTerms;institutionalEnrollments;mobilityTerms;enrolledCredits;admissionGrade
905506361;CANCELAMENTO POR ABANDONO;2016.2;SISU;2014.2;N/A;22/05/1995;Somente escola privada;2012;Masculino;1999;18;0;0;4,70;2;2;0;0;0;603,40
092912588;CANCELADO NOVO INGRESSO MESMO CURSO;2016.2;SISU;2014.2;N/A;10/04/1996;Somente escola privada;2013;Masculino;1999;50;8;10;5,25;4;0;0;0;0;603,30
326128697;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.1;SISU;2014.2;N/A;07/11/1995;Somente escola privada;2013;Masculino;1999;16;0;0;2,90;3;0;0;0;0;604,00
568115910;GRADUADO;2019.1;SISU;2014.2;N/A;09/02/1995;Somente escola privada;2012;Masculino;1999;114;44;52;7,80;10;0;0;0;0;603,20
055651027;CANCELADO NOVO INGRESSO MESMO CURSO;2017.1;SISU;2014.2;N/A;15/07/1993;Somente escola pblica;2010;Masculino;1999;42;6;6;4,65;5;0;0;0;0;602,90
290191199;GRADUADO;2020.1;REOPCAO;2014.2;N/A;17/09/1993;Somente escola privada;2010;Masculino;2017;120;88;30;6,40;12;0;0;0;0;-
228343299;GRADUADO;2018.2;TRANSFERENCIA;2014.2;N/A;25/02/1996;Somente escola privada;2013;Masculino;1999;114;42;52;7,63;9;0;0;0;0;-
780585834;CANCELAMENTO POR ABANDONO;2015.2;TRANSFERENCIA;2014.2;N/A;17/12/1993;Somente escola privada;2011;Masculino;1999;24;0;4;3,36;2;0;0;0;0;-
124672603;GRADUADO;2020.1;SISU;2014.2;N/A;05/11/1996;Somente escola privada;2013;Masculino;2017;120;78;30;7,16;12;0;0;0;0;595,70
193819109;CANCELADO 3 REPROV MESMA DISCIPLINA;2019.1;SISU;2014.2;N/A;05/12/1997;Somente escola privada;2013;Masculino;2017;60;18;0;4,80;7;2;0;0;0;602,10
415721878;CANCELADO NOVO INGRESSO MESMO CURSO;2016.2;SISU;2014.2;N/A;16/12/1995;Somente escola pblica;2014;Masculino;1999;62;2;0;7,13;4;0;0;0;0;597,80
969918119;CANCELADO NOVO INGRESSO MESMO CURSO;2015.2;SISU;2014.2;N/A;15/03/1995;Somente escola pblica;2011;Masculino;1999;14;0;0;3,39;2;0;0;0;0;598,80
140595520;GRADUADO;2018.2;SISU;2014.2;N/A;12/03/1996;Somente escola privada;2013;Masculino;1999;114;42;52;7,64;9;0;0;0;0;598,40
502393106;GRADUADO;2017.2;SISU;2015.1;N/A;22/02/1992;Somente escola privada;2008;Masculino;1999;114;42;52;6,32;6;0;0;0;0;702,14
090967924;GRADUADO;2019.2;SISU;2015.1;N/A;19/10/1996;Somente escola privada;2014;Masculino;2017;116;66;30;9,12;10;0;0;0;0;711,02
746529041;GRADUADO;2020.2;SISU;2015.1;N/A;27/06/1997;Somente escola privada;2014;Feminino;2017;128;60;30;6,10;13;0;0;0;0;693,88
899600273;GRADUADO;2015.2;SISU;2015.1;L6;01/10/1992;Somente escola pblica;2009;Masculino;1999;114;42;52;7,78;2;0;0;0;0;648,94
032724942;GRADUADO;2019.2;SISU;2015.1;N/A;01/01/1997;Somente escola privada;2014;Feminino;2017;120;62;30;7,36;10;0;0;0;0;691,12
458795524;GRADUADO;2020.1;SISU;2015.1;N/A;30/05/1996;Somente escola privada;2014;Masculino;2017;120;64;30;7,23;11;0;0;0;0;681,48
512826513;CANCELADO REPROVOU TODAS POR FALTAS;2016.2;SISU;2015.1;L2;15/02/1991;Somente escola pblica;2010;Masculino;1999;20;0;2;3,41;3;0;0;0;0;632,78
181428153;GRADUADO;2017.1;SISU;2015.1;N/A;04/01/1995;Somente escola privada;2011;Masculino;1999;114;42;52;7,32;5;0;0;0;0;705,06
685705350;GRADUADO;2019.2;SISU;2015.1;L5;20/07/1994;Somente escola pblica;2014;Masculino;2017;120;60;30;8,25;10;0;0;0;0;680,72
448371228;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.1;SISU;2015.1;N/A;16/05/1995;Somente escola privada;2012;Masculino;1999;66;0;6;4,48;4;0;0;0;0;724,32
545631271;GRADUADO;2020.1;SISU;2015.1;N/A;09/12/1995;Somente escola privada;2013;Masculino;2017;120;62;30;6,81;12;0;0;0;0;692,88
137682607;GRADUADO;2019.2;SISU;2015.1;N/A;20/05/1998;Somente escola privada;2014;Masculino;2017;120;64;30;8,02;10;0;0;0;0;701,86
554177955;ATIVO;2021.2;SISU;2015.1;L6;02/02/1996;Somente escola pblica;2014;Masculino;2017;104;34;0;4,45;13;0;0;0;4;653,14
211560199;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.1;SISU;2015.1;L2;07/12/1995;Somente escola pblica;2014;Masculino;1999;12;0;0;1,56;4;0;0;0;0;633,08
346153463;GRADUADO;2020.1;SISU;2015.1;N/A;04/04/1997;Somente escola privada;2014;Masculino;2017;120;60;30;8,05;9;2;0;0;0;695,36
254635012;GRADUADO;2019.2;SISU;2015.1;L5;05/05/1998;Somente escola pblica;2014;Feminino;2017;120;64;30;7,61;10;0;0;0;0;669,18
594574694;GRADUADO;2016.2;SISU;2015.1;N/A;20/12/1990;Somente escola privada;2008;Masculino;1999;114;42;52;6,98;4;0;0;0;0;706,38
015456347;CANCELADO NOVO INGRESSO MESMO CURSO;2015.2;SISU;2015.1;L1;14/05/1997;Somente escola pblica;2014;Masculino;1999;0;0;0;0,86;1;0;0;0;0;646,96
040485538;GRADUADO;2020.1;SISU;2015.1;N/A;29/01/1998;Somente escola privada;2014;Masculino;2017;120;66;30;7,72;10;0;0;0;0;739,22
620865536;GRADUADO;2019.1;SISU;2015.1;N/A;18/01/1995;Pblica e privada, tendo ficado mais tempo em escola privada;2012;Masculino;2017;116;66;30;7,44;9;0;0;0;0;718,46
303875874;GRADUADO;2019.2;SISU;2015.1;L2;21/09/1997;Somente escola pblica;2014;Feminino;2017;120;74;30;7,56;10;0;0;0;0;635,94
893341713;GRADUADO;2019.2;SISU;2015.1;L5;01/11/1995;Somente escola pblica;2014;Masculino;2017;120;60;30;7,85;10;0;0;0;0;667,16
669010018;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.1;SISU;2015.1;N/A;28/02/1997;Somente escola privada;2014;Masculino;1999;0;0;0;0,12;1;0;0;0;0;682,84
464871424;CANCELAMENTO POR ABANDONO;2017.2;SISU;2015.1;L1;26/03/1995;Somente escola pblica;2013;Masculino;1999;38;0;0;3,96;4;1;0;0;0;680,84
625706271;GRADUADO;2020.1;SISU;2015.1;L6;03/03/1997;Somente escola pblica;2014;Masculino;2017;116;66;30;7,60;11;0;0;0;0;659,32
226065579;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.1;SISU;2015.1;L1;23/08/1987;Somente escola pblica;2008;Masculino;1999;0;0;0;0,00;0;0;0;0;0;656,70
922413509;ATIVO;2021.2;SISU;2015.1;N/A;05/05/1993;Somente escola privada;2010;Masculino;2017;124;97;8;5,81;13;0;0;0;4;685,62
968685960;CANCELADO REPROVOU TODAS POR FALTAS;2015.2;SISU;2015.1;N/A;18/03/1989;Somente escola privada;2006;Masculino;1999;0;0;0;0,00;1;0;0;0;0;680,88
208724600;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.1;SISU;2015.1;N/A;19/10/1995;Somente escola privada;2012;Masculino;1999;38;6;6;3,78;4;0;0;0;0;707,16
506737658;CANCELAMENTO POR ABANDONO;2015.2;SISU;2015.1;L6;20/04/1996;Somente escola pblica;2014;Masculino;1999;0;0;0;1,20;1;0;0;0;0;659,08
847349097;CANCELAMENTO POR ABANDONO;2018.2;SISU;2015.1;N/A;25/01/1988;Somente escola privada;2005;Feminino;2017;16;8;0;4,48;4;3;0;0;0;681,14
879341458;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;SISU;2015.1;N/A;20/06/1989;Somente escola privada;2006;Masculino;1999;50;14;2;4,37;3;0;0;0;0;701,86
936054167;CANCELADO NOVO INGRESSO OUTRO CURSO;2017.1;SISU;2015.1;N/A;27/05/1993;Somente escola privada;2010;Masculino;1999;46;0;0;6,32;4;0;0;0;0;699,12
662245332;GRADUADO;2019.2;SISU;2015.1;N/A;18/04/1998;Somente escola privada;2014;Masculino;2017;116;64;30;8,89;10;0;0;0;0;726,82
732769367;CANCELAMENTO POR ABANDONO;2021.2;SISU;2015.1;L2;13/03/1997;Somente escola pblica;2014;Masculino;2017;96;26;0;5,87;10;1;0;0;0;626,42
775772365;GRADUADO;2019.2;SISU;2015.1;N/A;14/04/1997;Somente escola privada;2014;Masculino;2017;120;66;30;8,65;10;0;0;0;0;713,56
087790285;GRADUADO;2019.2;SISU;2015.1;N/A;29/04/1997;Pblica e privada, tendo ficado mais tempo em escola privada;2014;Masculino;2017;116;62;30;8,64;10;0;0;0;0;690,48
504461948;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.2;SISU;2015.1;N/A;03/07/1996;Somente escola pblica;2014;Masculino;1999;24;0;0;5,18;2;0;0;0;0;693,92
455521850;GRADUADO;2019.2;SISU;2015.1;N/A;08/03/1997;Somente escola privada;2014;Masculino;2017;120;64;30;8,09;10;0;0;0;0;709,24
868810782;CANCELADO NOVO INGRESSO OUTRO CURSO;2015.2;SISU;2015.1;N/A;27/09/1997;Pblica e privada, tendo ficado mais tempo em escola pblica;2014;Masculino;1999;4;3;0;2,17;1;0;0;0;0;698,98
855573657;CANCELADO REPROVOU TODAS POR FALTAS;2015.2;SISU;2015.1;N/A;20/03/1998;Somente escola privada;2014;Feminino;1999;0;0;0;0,00;1;0;0;0;0;685,10
589693348;CANCELADO NOVO INGRESSO OUTRO CURSO;2015.2;SISU;2015.1;N/A;07/05/1998;Somente escola privada;2014;Masculino;1999;0;0;0;1,08;1;0;0;0;0;721,32
996083119;GRADUADO;2019.2;SISU;2015.1;L2;28/12/1997;Somente escola pblica;2014;Masculino;2017;120;66;30;8,28;10;0;0;0;0;647,18
721413012;CONCLUIDO - NAO COLOU GRAU;2019.2;SISU;2015.1;L2;21/08/1996;Somente escola pblica;2014;Masculino;2017;120;70;30;7,91;10;0;0;0;0;627,02
393761327;GRADUADO;2019.1;SISU;2015.1;N/A;03/10/1997;Somente escola privada;2014;Masculino;1999;114;43;52;8,31;9;0;0;0;0;725,24
001566626;CANCELADO 3 REPROV MESMA DISCIPLINA;2018.1;SISU;2015.1;N/A;16/01/1995;Somente escola privada;2012;Masculino;1999;50;19;6;4,37;6;0;0;0;0;682,22
772787401;GRADUADO;2019.2;SISU;2015.1;L2;03/03/1998;Somente escola pblica;2014;Masculino;2017;120;58;30;8,44;10;0;0;0;0;645,54
996115032;CANCELAMENTO POR ABANDONO;2016.1;SISU;2015.1;N/A;21/10/1997;Somente escola privada;2014;Feminino;1999;20;0;0;3,43;2;0;0;0;0;681,32
472915869;GRADUADO;2019.2;SISU;2015.1;N/A;07/03/1997;Somente escola privada;2014;Feminino;2017;120;68;30;7,55;10;0;0;0;0;724,52
615859643;CANCELAMENTO POR ABANDONO;2017.1;SISU;2015.1;L2;19/05/1994;Somente escola pblica;2011;Masculino;1999;50;0;2;6,17;3;1;0;0;0;639,56
626333110;ATIVO;2021.2;SISU;2015.1;N/A;08/08/1997;Somente escola privada;2014;Masculino;2017;128;50;4;5,86;13;0;0;0;12;680,38
855569144;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;SISU;2015.1;L6;13/02/1996;Somente escola pblica;2014;Masculino;1999;20;4;0;4,43;3;0;0;0;0;640,70
945924389;CANCELADO 3 REPROV MESMA DISCIPLINA;2021.1;SISU;2015.1;L2;08/01/1995;Somente escola pblica;2014;Masculino;2017;120;58;8;6,37;12;0;0;0;0;659,66
387034865;GRADUADO;2018.2;SISU;2015.1;N/A;07/05/1995;Somente escola privada;2012;Masculino;1999;114;42;52;7,92;8;0;0;0;0;678,24
521117389;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.2;SISU;2015.1;N/A;24/08/1995;Somente escola privada;2013;Masculino;1999;34;0;2;3,67;5;0;0;0;0;663,74
806946982;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.1;SISU;2015.1;L6;30/01/1996;Somente escola pblica;2013;Masculino;1999;30;0;0;7,79;1;0;0;0;0;617,64
209191776;CANCELADO NOVO INGRESSO MESMO CURSO;2017.2;SISU;2015.1;N/A;31/10/1997;Somente escola privada;2014;Masculino;1999;80;2;10;6,53;5;0;0;0;0;671,78
830830946;GRADUADO;2019.2;SISU;2015.1;L5;16/07/1993;Somente escola pblica;2011;Masculino;2017;120;71;30;6,80;10;0;0;0;0;632,36
122294077;GRADUADO;2019.1;SISU;2015.1;L5;28/05/1996;Somente escola pblica;2014;Masculino;1999;114;42;52;7,83;9;0;0;0;0;654,34
946866484;GRADUADO;2020.1;SISU;2015.1;N/A;12/10/1996;Somente escola privada;2014;Masculino;2017;120;58;30;7,34;11;0;0;0;0;667,88
667400975;CANCELAMENTO POR ABANDONO;2015.2;SISU;2015.1;L2;12/04/1992;Somente escola pblica;2011;Masculino;1999;0;0;0;0,37;1;0;0;0;0;620,38
687474447;CANCELAMENTO POR ABANDONO;2016.1;SISU;2015.1;N/A;16/05/1997;Somente escola privada;2014;Masculino;1999;26;0;0;5,59;2;0;0;0;0;665,48
144737622;GRADUADO;2020.2;SISU;2015.1;N/A;17/05/1997;Somente escola privada;2014;Masculino;2017;120;68;30;6,71;11;0;1;0;0;659,44
207517889;GRADUADO;2019.1;SISU;2015.1;L5;19/11/1991;Somente escola pblica;2008;Masculino;1999;114;49;52;8,47;9;0;0;0;0;661,00
021353601;CANCELAMENTO POR ABANDONO;2020.2;SISU;2015.1;L1;09/10/1997;Somente escola pblica;2014;Masculino;2017;72;34;0;6,42;8;3;0;0;0;637,88
652973166;CANCELADO NOVO INGRESSO MESMO CURSO;2015.2;SISU;2015.1;N/A;05/09/1989;Somente escola privada;2007;Masculino;1999;50;15;6;6,41;1;0;0;0;0;658,58
720463703;GRADUADO;2020.1;SISU;2015.1;N/A;03/12/1996;Somente escola privada;2014;Masculino;2017;120;70;30;7,20;11;0;0;0;0;667,88
941865483;CANCELADO REPROVOU TODAS POR FALTAS;2016.1;SISU;2015.1;N/A;13/07/1989;Somente escola privada;2006;Masculino;1999;4;0;0;2,38;2;0;0;0;0;677,46
162816792;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.1;SISU;2015.1;N/A;30/05/1998;Somente escola privada;2014;Masculino;1999;0;0;0;0,00;0;0;0;0;0;665,64
556321973;GRADUADO;2019.2;SISU;2015.1;N/A;05/01/1998;Somente escola privada;2014;Masculino;2017;120;70;30;7,74;10;0;0;0;0;663,66
143494592;ATIVO;2021.2;SISU;2015.1;L1;23/07/1996;Somente escola pblica;2014;Masculino;2017;104;30;4;6,15;10;1;0;0;4;636,64
895455902;GRADUADO;2019.2;SISU;2015.1;N/A;13/08/1997;Somente escola privada;2014;Masculino;2017;120;68;30;8,04;10;0;0;0;0;676,10
481774092;GRADUADO;2019.2;SISU;2015.1;N/A;03/02/1998;Somente escola privada;2014;Masculino;1999;114;44;52;7,76;10;0;0;0;0;679,24
040872989;GRADUADO;2020.1;SISU;2015.1;N/A;19/10/1985;Pblica e privada, tendo ficado mais tempo em escola privada;2002;Masculino;2017;120;64;30;7,48;11;0;0;0;0;676,90
786259636;GRADUADO;2018.2;SISU;2015.1;N/A;28/01/1986;Somente escola privada;2003;Masculino;1999;114;44;52;5,35;8;0;0;0;0;677,94
954848791;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.1;SISU;2015.1;N/A;15/05/1998;Somente escola privada;2014;Masculino;1999;0;0;0;0,67;1;0;0;0;0;674,20
320565798;CANCELADO 3 REPROV MESMA DISCIPLINA;2018.1;SISU;2015.1;L6;07/06/1996;Somente escola pblica;2014;Masculino;1999;34;0;6;3,52;6;0;0;0;0;620,36
757571081;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.1;SISU;2015.1;N/A;01/04/1995;Somente escola privada;2012;Masculino;1999;38;13;6;5,51;1;0;0;0;0;678,34
512344784;CANCELADO NOVO INGRESSO MESMO CURSO;2016.1;SISU;2015.1;N/A;01/01/1995;Somente escola privada;2011;Masculino;1999;50;11;6;4,99;2;0;0;0;0;670,94
941293087;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.1;SISU;2015.1;N/A;27/03/1997;Somente escola privada;2014;Masculino;1999;0;0;0;0,00;0;0;0;0;0;660,00
111257785;CANCELAMENTO POR ABANDONO;2015.2;SISU;2015.1;N/A;19/05/1990;Somente escola pblica;2007;Masculino;1999;0;0;0;1,30;1;0;0;0;0;664,02
168126984;CANCELADO NOVO INGRESSO OUTRO CURSO;2015.2;SISU;2015.1;N/A;25/08/1997;Somente escola privada;2014;Masculino;1999;8;0;0;2,46;1;0;0;0;0;670,56
743038807;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;SISU;2015.1;L6;30/06/1995;Somente escola pblica;2014;Masculino;1999;26;4;0;5,46;3;0;0;0;0;632,92
637973934;GRADUADO;2020.1;SISU;2015.1;L6;03/09/1996;Somente escola pblica;2013;Masculino;2017;120;62;30;7,81;11;0;0;0;0;635,52
952902334;CANCELAMENTO POR ABANDONO;2015.2;SISU;2015.1;L2;27/01/1993;Somente escola pblica;2013;Masculino;1999;0;0;0;2,08;1;0;0;0;0;618,72
137869908;GRADUADO;2017.2;SISU;2015.1;N/A;21/09/1991;Somente escola privada;2009;Masculino;1999;114;45;52;6,31;6;0;0;0;0;653,48
990578044;GRADUADO;2019.2;SISU;2015.1;L5;20/12/1997;Somente escola pblica;2014;Masculino;2017;116;62;30;7,62;10;0;0;0;0;629,82
825741186;GRADUADO;2019.2;SISU;2015.1;L6;25/08/1997;Somente escola pblica;2014;Masculino;2017;120;58;30;8,31;10;0;0;0;0;607,14
065142018;GRADUADO;2019.2;SISU;2015.1;N/A;17/11/1997;Somente escola privada;2014;Masculino;2017;116;60;30;8,18;10;0;0;0;0;650,10
477937401;GRADUADO;2019.1;SISU;2015.1;L1;14/08/1997;Somente escola pblica;2014;Masculino;2017;120;68;30;7,89;9;0;0;0;0;622,26
525056654;GRADUADO;2019.2;SISU;2015.1;N/A;22/07/1997;Somente escola privada;2014;Masculino;2017;120;64;30;7,77;10;0;0;0;0;650,64
371323159;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.1;SISU;2015.1;N/A;17/02/1998;Somente escola privada;2014;Masculino;1999;0;0;0;0,00;0;0;0;0;0;657,22
687533565;CANCELAMENTO POR ABANDONO;2015.2;SISU;2015.1;N/A;07/03/1991;Somente escola privada;2007;Feminino;1999;0;0;0;0,72;1;0;0;0;0;650,58
935507030;GRADUADO;2019.1;SISU;2015.1;N/A;09/06/1998;Somente escola privada;2014;Masculino;2017;116;60;30;7,78;9;0;0;0;0;653,72
608178242;CANCELAMENTO POR ABANDONO;2017.1;SISU;2015.1;L6;04/06/1997;Somente escola pblica;2014;Masculino;1999;24;0;0;4,27;2;2;0;0;0;601,36
845446814;GRADUADO;2019.2;TRANSFERENCIA;2015.1;N/A;28/12/1995;Somente escola privada;2013;Masculino;2017;120;62;30;8,57;10;0;0;0;0;-
088429218;CANCELAMENTO POR ABANDONO;2020.2;TRANSFERENCIA;2015.1;N/A;14/05/1996;Pblica e privada, tendo ficado mais tempo em escola pblica;2013;Masculino;2017;80;44;0;6,65;8;3;0;0;0;-
848564890;GRADUADO;2019.2;TRANSFERENCIA;2015.1;N/A;04/09/1994;Somente escola privada;2012;Masculino;2017;120;64;30;7,46;10;0;0;0;0;-
049144566;GRADUADO;2019.2;TRANSFERENCIA;2015.1;N/A;15/09/1995;Somente escola pblica;2013;Masculino;1999;114;42;52;7,79;9;1;0;0;0;-
578634544;CANCELADO 3 REPROV MESMA DISCIPLINA;2018.1;TRANSFERENCIA;2015.1;N/A;08/02/1991;Pblica e privada, tendo ficado mais tempo em escola privada;2008;Masculino;1999;72;7;6;4,47;6;0;0;0;0;-
438398381;GRADUADO;2015.2;SISU;2015.1;N/A;23/02/1990;Somente escola privada;2008;Masculino;1999;114;42;52;7,04;2;0;0;0;0;650,04
615616503;GRADUADO;2021.1;SISU;2015.1;N/A;15/12/1995;Somente escola privada;2013;Feminino;2017;128;58;30;6,27;13;0;0;0;0;645,92
839048831;CANCELAMENTO POR ABANDONO;2015.2;SISU;2015.1;L6;31/10/1988;Somente escola pblica;2006;Feminino;1999;0;0;0;0,24;1;0;0;0;0;597,96
005850667;CANCELAMENTO POR ABANDONO;2020.2;SISU;2015.1;N/A;15/08/1995;Somente escola privada;2012;Masculino;2017;88;46;0;5,88;8;3;0;0;0;645,58
676989353;CANCELAMENTO POR ABANDONO;2019.2;SISU;2015.1;N/A;31/10/1997;Somente escola privada;2014;Masculino;2017;48;18;0;3,46;8;1;0;0;0;644,56
101654195;GRADUADO;2019.2;SISU;2015.1;N/A;26/12/1997;Somente escola privada;2014;Masculino;2017;120;60;30;7,52;10;0;0;0;0;640,84
273807333;ATIVO;2021.2;SISU;2015.1;N/A;03/02/1990;Somente escola privada;2007;Masculino;2017;64;41;0;5,48;8;3;0;0;8;643,54
370521645;CANCELAMENTO POR ABANDONO;2017.1;SISU;2015.1;L6;03/08/1994;Somente escola pblica;2010;Feminino;1999;30;3;2;3,80;3;1;0;0;0;593,32
093925149;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.2;GRADUADO;2015.1;N/A;16/07/1982;Somente escola pblica;1999;Feminino;1999;4;4;4;4,49;1;0;0;0;0;-
273197731;CANCELAMENTO POR ABANDONO;2016.1;GRADUADO;2015.1;N/A;25/05/1985;Somente escola pblica;2005;Masculino;1999;32;0;0;3,82;2;0;0;0;0;-
825218035;GRADUADO;2020.1;REOPCAO;2015.1;N/A;03/11/1993;Somente escola pblica;2010;Masculino;2017;120;58;30;6,61;11;0;0;0;0;-
904466992;GRADUADO;2021.1;REOPCAO;2015.1;N/A;16/11/1992;Somente escola privada;2010;Masculino;2017;128;70;30;6,89;13;0;0;0;0;-
879129039;GRADUADO;2019.2;REOPCAO;2015.1;N/A;24/09/1996;Somente escola privada;2013;Feminino;2017;120;62;30;8,26;10;0;0;0;0;-
028535738;CANCELADO NOVO INGRESSO MESMO CURSO;2016.2;REOPCAO;2015.1;N/A;11/03/1995;Pblica e privada, tendo ficado mais tempo em escola pblica;2012;Masculino;1999;54;4;6;7,14;3;0;0;0;0;-
837011948;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;SISU;2015.1;N/A;17/02/1994;Somente escola privada;2010;Masculino;1999;62;4;2;4,28;3;0;0;0;0;639,36
710658561;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.1;SISU;2015.1;N/A;06/02/1990;Pblica e privada, tendo ficado mais tempo em escola privada;2006;Masculino;1999;20;0;0;2,28;4;0;0;0;0;639,16
745051940;CANCELADO 3 REPROV MESMA DISCIPLINA;2016.2;SISU;2015.1;N/A;24/04/1997;Somente escola privada;2014;Masculino;1999;16;0;2;3,21;3;0;0;0;0;638,06
334251441;CANCELADO NOVO INGRESSO MESMO CURSO;2018.1;SISU;2015.2;L2;11/09/1991;Somente escola pblica;2010;Masculino;2017;40;16;0;4,63;6;0;0;0;0;633,30
294374280;CANCELAMENTO POR ABANDONO;2016.2;SISU;2015.2;L6;01/04/1996;Somente escola pblica;2013;Masculino;1999;24;0;0;3,95;2;0;0;0;0;634,48
753832175;GRADUADO;2020.2;SISU;2015.2;N/A;09/03/1998;Somente escola privada;2015;Masculino;2017;132;56;30;7,13;11;0;0;0;0;676,08
383586541;GRADUADO;2017.2;SISU;2015.2;L5;08/03/1993;Somente escola pblica;2010;Masculino;1999;114;43;52;7,56;5;0;0;0;0;661,68
087826431;GRADUADO;2020.2;SISU;2015.2;N/A;06/03/1997;Somente escola privada;2014;Feminino;2017;128;60;30;7,41;11;0;0;0;0;681,54
551356962;ATIVO;2021.2;SISU;2015.2;L1;05/11/1996;Somente escola pblica;2014;Masculino;2017;128;62;30;6,80;13;0;0;0;4;639,92
927236624;ATIVO;2021.2;SISU;2015.2;N/A;16/12/1991;Somente escola privada;2009;Feminino;2017;124;67;0;7,12;12;0;0;0;8;687,48
151512923;GRADUADO;2020.1;SISU;2015.2;N/A;02/01/1998;Somente escola privada;2014;Masculino;2017;120;58;30;6,82;10;0;0;0;0;748,48
971763410;GRADUADO;2020.1;SISU;2015.2;N/A;21/09/1996;Somente escola privada;2014;Masculino;2017;120;58;30;7,10;10;0;0;0;0;694,72
661422416;ATIVO;2021.2;SISU;2015.2;L1;14/05/1997;Somente escola pblica;2014;Masculino;2017;124;58;4;6,67;10;0;0;0;8;646,96
998306232;CANCELAMENTO POR ABANDONO;2017.2;SISU;2015.2;N/A;10/12/1996;Somente escola privada;2014;Masculino;1999;26;4;2;4,05;4;0;0;0;0;680,32
455018625;GRADUADO;2020.1;SISU;2015.2;L1;21/01/1994;Somente escola pblica;2011;Feminino;2017;120;66;30;8,07;10;0;0;0;0;635,56
097207237;GRADUADO;2019.2;SISU;2015.2;L1;18/08/1994;Somente escola pblica;2012;Masculino;2017;120;67;30;7,71;9;0;0;0;0;684,50
547261143;GRADUADO;2020.1;SISU;2015.2;N/A;05/11/1997;Somente escola privada;2015;Masculino;2017;120;64;30;7,02;10;0;0;0;0;691,92
154991870;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.2;SISU;2015.2;N/A;20/06/1996;Somente escola privada;2013;Masculino;1999;0;0;0;0,00;0;0;0;0;0;682,46
558927605;CANCELADO 3 REPROV MESMA DISCIPLINA;2017.1;SISU;2015.2;L6;10/11/1994;Somente escola pblica;2013;Masculino;1999;30;0;0;4,57;3;0;0;0;0;626,78
395634448;CANCELADO NOVO INGRESSO MESMO CURSO;2016.2;SISU;2015.2;L6;14/11/1995;Somente escola pblica;2013;Masculino;1999;12;0;0;4,12;2;0;0;0;0;627,20
801770219;ATIVO;2021.2;SISU;2015.2;N/A;15/03/1995;Somente escola pblica;2011;Masculino;2017;128;65;8;6,05;12;0;0;0;4;635,92
436857924;CANCELAMENTO POR ABANDONO;2016.1;SISU;2015.2;L6;16/10/1992;Somente escola pblica;2011;Masculino;1999;0;0;0;0,42;1;0;0;0;0;618,06
777633844;CANCELADO NOVO INGRESSO MESMO CURSO;2017.2;SISU;2015.2;N/A;19/06/1998;Somente escola privada;2014;Feminino;1999;50;4;0;5,56;4;0;0;0;0;641,90
624589500;ATIVO;2021.2;SISU;2015.2;N/A;08/04/1997;Somente escola privada;2014;Masculino;2017;116;46;26;6,10;13;0;0;0;20;664,48
572587664;CANCELAMENTO POR ABANDONO;2016.1;SISU;2015.2;N/A;13/04/1988;Somente escola privada;2005;Masculino;1999;0;0;0;0,00;1;0;0;0;0;657,64
428351852;ATIVO;2021.2;SISU;2015.2;L2;29/09/1995;Somente escola pblica;2014;Feminino;2017;128;58;4;6,99;10;1;0;0;4;597,68
203652345;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.2;SISU;2015.2;L6;05/01/1998;Somente escola pblica;2014;Masculino;1999;0;0;0;0,00;0;0;0;0;0;619,52
380995226;ATIVO;2021.2;SISU;2015.2;N/A;03/07/1990;Somente escola privada;2007;Masculino;2017;116;24;0;5,90;11;0;0;0;20;666,38
041850117;GRADUADO;2019.2;SISU;2015.2;N/A;03/09/1996;Pblica e privada, tendo ficado mais tempo em escola privada;2014;Masculino;2017;120;60;30;7,40;9;0;0;0;0;658,82
535251480;CANCELAMENTO P/ SOLICITACAO ALUNO;2015.2;SISU;2015.2;N/A;20/05/1996;Somente escola privada;2013;Masculino;1999;8;0;2;1,66;1;0;0;0;0;636,16
